Date,City,Humidity,AcresBurned
20200111,Avalon,55.78,35.76
20200111,Avenal,46.54,63.04
20200111,Azusa,1.29,43.05
20200111,Bakersfield,39.99,75.35
20200111,Baldwin Park,37.83,59.65
20200111,Banning,34.55,37.97
20200111,Barstow,58.27,97.48
20200111,Beaumont,47.64,45.84
20200111,Bell,50.83,37.27
20200111,Bell Gardens,35.1,72.14
20200111,Bellflower,40.01,109.11
20200111,Belmont,32.84,116.54
20200111,Belvedere,53.6,52.18
20200111,Benicia,3.85,127.53
20200111,Berkeley,56.94,116.35
20200111,Beverly Hills,45.04,68.54
20200111,Big Bear Lake,54.96,66.67
20200111,Biggs,57.82,99.34
20200111,Bishop,16.0,48.98
20200111,Blue Lake,42.94,62.18
20200111,Blythe,25.06,66.7
20200111,Bradbury,11.99,115.56
20200111,Brawley,58.34,102.88
20200111,Brea,32.65,53.92
20200111,Brentwood,6.07,33.28
20200111,Brisbane,1.79,117.17
20200111,Buellton,17.57,47.34
20200111,Buena Park,38.74,116.61
20200111,Burbank,21.69,84.76
20200111,Burlingame,45.78,101.33
20200111,Calabasas,50.23,122.82
20200111,Calexico,3.58,106.54
20200111,California City,23.54,105.59
20200111,Calimesa,11.76,51.78
20200111,Calipatria,1.75,57.01
20200111,Calistoga,1.82,66.28
20200111,Camarillo,51.45,112.58
20200111,Campbell,48.3,84.65
20200111,Canyon Lake,6.19,88.39
20200111,Capitola,33.9,82.15
20200111,Carlsbad,10.88,83.22
20200111,CarmelbytheSea,46.35,77.13
20200111,Carpinteria,37.97,69.57
20200111,Carson,31.23,69.05
20200111,Cathedral City,13.06,118.67
20200111,Ceres,58.76,97.43
20200111,Cerritos,10.23,66.31
20200111,Chico,0.66,103.37
20200111,Chino,25.29,38.9
20200111,Chino Hills,24.84,102.99
20200111,Chowchilla,45.47,72.68
20200111,Chula Vista,45.61,55.54
20200111,Citrus Heights,4.93,40.78
20200111,Claremont,58.11,112.51
20200111,Clayton,57.89,49.69
20200111,Clearlake,17.02,126.67
20200111,Cloverdale,46.84,67.54
20200111,Clovis,54.75,95.69
20200111,Coachella,8.54,79.87
20200111,Coalinga,23.59,79.38
20200111,Colfax,34.69,59.77
20200111,Colma,53.06,101.7
20200111,Colton,49.34,65.58
20200111,Colusa,29.04,122.2
20200111,Commerce,27.93,109.01
20200111,Compton,36.72,75.12
20200111,Concord,3.2,90.66
20200111,Corcoran,47.91,79.85
20200111,Corning,23.21,127.74
20200111,Corona,58.62,102.08
20200111,Coronado,55.11,91.78
20200111,Corte Madera,15.14,96.75
20200111,Costa Mesa,33.03,45.56
20200111,Cotati,7.07,91.95
20200111,Covina,31.65,71.42
20200111,Crescent City,49.32,59.1
20200111,Cudahy,55.53,53.41
20200111,Culver City,1.82,79.49
20200111,Cupertino,20.04,81.63
20200111,Cypress,22.85,92.81
20200111,Daly City,18.09,60.24
20200111,Dana Point,54.43,81.64
20200111,Danville,50.45,117.35
20200111,Davis,22.55,88.63
20200111,Del Mar,39.67,127.54
20200111,Del Rey Oaks,59.36,69.48
20200111,Delano,26.6,36.47
20200111,Desert Hot Springs,58.92,48.27
20200111,Diamond Bar,37.96,39.5
20200111,Dinuba,34.67,86.76
20200111,Dixon,9.56,37.32
20200111,Dorris,44.63,90.81
20200111,Dos Palos,37.16,84.18
20200111,Downey,56.67,69.88
20200111,Duarte,1.0,44.56
20200111,Dublin,19.1,73.17
20200111,Dunsmuir,36.89,83.7
20200111,East Palo Alto,48.22,59.1
20200111,Eastvale,51.22,89.07
20200111,El Cajon,0.87,61.43
20200111,El Centro,44.54,59.13
20200111,El Cerrito,55.42,114.38
20200111,El Monte,59.34,76.23
20200111,El Segundo,22.99,120.72
20200111,Elk Grove,15.56,74.18
20200111,Emeryville,4.97,30.33
20200111,Encinitas,18.81,53.06
20200111,Escalon,22.79,70.06
20200111,Escondido,20.3,57.51
20200111,Etna,38.55,124.76
20200111,Eureka,34.1,97.21
20200111,Exeter,21.9,102.27
20200111,Fairfax,16.01,120.59
20200111,Fairfield,4.09,41.28
20200111,Farmersville,51.32,126.27
20200111,Ferndale,18.59,61.32
20200111,Fillmore,43.11,76.61
20200111,Firebaugh,43.56,67.26
20200111,Folsom,24.86,96.72
20200111,Fontana,49.21,91.79
20200111,Fort Bragg,58.59,99.2
20200111,Fort Jones,59.34,127.01
20200111,Fortuna,5.51,49.65
20200111,Foster City,41.28,118.73
20200111,Fountain Valley,35.14,30.61
20200111,Fowler,9.54,32.69
20200111,Fremont,55.08,63.9
20200111,Fresno,32.58,75.07
20200111,Fullerton,35.21,64.75
20200111,Galt,53.28,51.31
20200111,Garden Grove,34.03,33.98
20200111,Gardena,32.4,77.5
20200111,Gilroy,19.64,111.78
20200111,Glendale,56.7,76.18
20200111,Glendora,37.62,93.85
20200111,Goleta,2.78,36.52
20200111,Gonzales,36.11,45.63
20200111,Grand Terrace,38.11,59.46
20200111,Grass Valley,39.02,102.25
20200111,Greenfield,44.14,61.0
20200111,Gridley,45.61,84.27
20200111,Grover Beach,37.3,95.48
20200111,Guadalupe,4.56,124.06
20200111,Gustine,36.38,81.39
20200111,Half Moon Bay,3.23,91.33
20200111,Hanford,55.82,81.33
20200111,Hawaiian Gardens,50.48,40.38
20200111,Hawthorne,55.67,85.45
20200111,Hayward,45.98,54.35
20200111,Healdsburg,44.52,117.82
20200111,Hemet,23.04,91.96
20200111,Hercules,42.08,63.94
20200111,Hermosa Beach,59.88,38.77
20200111,Hesperia,14.27,81.07
20200111,Hidden Hills,18.58,64.44
20200111,Highland,29.42,36.17
20200111,Hillsborough,28.89,43.52
20200111,Hollister,53.45,102.85
20200111,Holtville,25.83,45.88
20200111,Hughson,55.17,33.52
20200111,Huntington Beach,25.13,93.97
20200111,Huntington Park,6.0,113.1
20200111,Huron,46.31,50.53
20200111,Imperial,38.55,54.82
20200111,Imperial Beach,52.1,66.68
20200111,Indian Wells,27.11,87.73
20200111,Indio,15.86,73.73
20200111,City of Industry,20.74,116.32
20200111,Inglewood,29.08,96.56
20200111,Ione,30.14,76.09
20200111,Irvine,33.84,65.44
20200111,Irwindale,14.49,46.02
20200111,Isleton,38.44,110.34
20200111,Jackson,48.89,99.56
20200111,Jurupa Valley,24.75,103.65
20200111,Kerman,37.18,123.04
20200111,King City,22.42,50.09
20200111,Kingsburg,7.71,128.26
20200111,La Ca�ada Flintridge,28.14,89.29
20200111,La Habra,43.13,111.33
20200111,La Habra Heights,7.33,107.86
20200111,La Mesa,5.53,87.31
20200111,La Mirada,41.72,121.86
20200111,La Palma,52.35,116.66
20200111,La Puente,40.44,82.06
20200111,La Quinta,0.21,88.43
20200111,La Verne,40.75,64.84
20200111,Lafayette,42.94,58.65
20200111,Laguna Beach,52.65,84.76
20200111,Laguna Hills,55.08,85.26
20200111,Laguna Niguel,35.42,78.79
20200111,Laguna Woods,38.81,41.21
20200111,Lake Elsinore,32.62,90.21
20200111,Lake Forest,58.96,30.17
20200111,Lakeport,22.78,48.58
20200111,Lakewood,50.14,121.53
20200111,Lancaster,33.89,118.38
20200111,Larkspur,2.23,40.46
20200111,Lathrop,6.85,40.46
20200111,Lawndale,27.74,84.5
20200111,Lemon Grove,56.97,34.88
20200111,Lemoore,39.37,45.55
20200111,Lincoln,56.5,42.33
20200111,Lindsay,21.51,125.57
20200111,Live Oak,34.7,45.17
20200111,Livermore,7.61,39.66
20200111,Livingston,1.49,128.12
20200111,Lodi,56.57,50.77
20200111,Loma Linda,44.24,110.57
20200111,Lomita,2.15,54.63
20200111,Lompoc,20.53,90.99
20200111,Long Beach,25.22,30.0
20200111,Loomis,16.8,36.94
20200111,Los Alamitos,37.78,71.3
20200111,Los Altos,21.69,46.51
20200111,Los Altos Hills,56.12,35.04
20200111,Los Angeles,53.16,64.71
20200111,Los Banos,10.88,55.61
20200111,Los Gatos,53.12,112.97
20200111,Loyalton,25.37,117.73
20200111,Lynwood,46.55,115.1
20200111,Madera,1.19,103.26
20200111,Malibu,26.64,50.09
20200111,Mammoth Lakes,5.58,51.6
20200111,Manhattan Beach,22.66,66.2
20200111,Manteca,5.84,122.53
20200111,Maricopa,15.79,90.49
20200111,Marina,47.04,61.24
20200111,Martinez,46.35,86.0
20200111,Marysville,18.05,60.08
20200111,Maywood,20.87,99.17
20200111,McFarland,39.88,37.39
20200111,Mendota,59.0,124.64
20200111,Menifee,27.91,39.56
20200111,Menlo Park,42.49,62.4
20200111,Merced,46.08,39.32
20200111,Mill Valley,12.55,90.45
20200111,Millbrae,46.94,126.98
20200111,Milpitas,29.36,81.41
20200111,Mission Viejo,22.76,115.79
20200111,Modesto,32.54,70.23
20200111,Monrovia,56.83,78.85
20200111,Montague,54.0,88.66
20200111,Montclair,6.11,77.57
20200111,Monte Sereno,14.76,103.33
20200111,Montebello,5.41,76.59
20200111,Monterey,29.69,124.05
20200111,Monterey Park,25.2,47.1
20200111,Moorpark,6.33,71.42
20200111,Moraga,35.13,41.6
20200111,Moreno Valley,25.02,99.3
20200111,Morgan Hill,2.13,55.88
20200111,Morro Bay,19.43,36.86
20200111,Mount Shasta,23.46,61.83
20200111,Mountain View,27.34,70.07
20200111,Murrieta,28.31,113.91
20200111,Napa,13.06,96.42
20200111,National City,5.74,66.21
20200111,Needles,32.97,58.22
20200111,Nevada City,52.73,53.64
20200111,Newark,3.86,54.79
20200111,Newman,26.89,90.67
20200111,Newport Beach,7.38,85.26
20200111,Norco,22.25,56.75
20200111,Norwalk,2.99,91.75
20200111,Novato,40.95,77.28
20200111,Oakdale,57.38,34.36
20200111,Oakland,59.44,128.4
20200111,Oakley,7.62,40.07
20200111,Oceanside,41.12,126.67
20200111,Ojai,35.34,124.58
20200111,Ontario,45.27,65.31
20200111,Orange,23.51,123.9
20200111,Orange Cove,27.44,107.22
20200111,Orinda,54.07,61.94
20200111,Orland,32.23,38.73
20200111,Oroville,36.76,37.9
20200111,Oxnard,18.19,45.03
20200111,Pacific Grove,11.41,127.93
20200111,Pacifica,59.92,120.84
20200111,Palm Desert,16.87,73.22
20200111,Palm Springs,22.64,113.22
20200111,Palmdale,46.92,119.65
20200111,Palo Alto,12.57,54.32
20200111,Palos Verdes Estates,40.43,51.24
20200111,Paradise,25.55,121.83
20200111,Paramount,57.51,32.41
20200111,Parlier,3.27,41.08
20200111,Pasadena,26.95,61.04
20200111,Paso Robles,5.98,67.99
20200111,Patterson,54.28,75.82
20200111,Perris,21.97,73.43
20200111,Petaluma,58.64,124.11
20200111,Pico Rivera,16.58,75.26
20200111,Piedmont,26.27,51.02
20200111,Pinole,36.91,88.35
20200111,Pismo Beach,8.86,81.96
20200111,Pittsburg,5.76,30.08
20200111,Placentia,8.83,118.8
20200111,Placerville,28.01,116.91
20200111,Pleasant Hill,12.72,37.71
20200111,Pleasanton,56.4,107.72
20200111,Plymouth,51.39,51.67
20200111,Point Arena,48.36,57.39
20200111,Pomona,35.49,106.25
20200111,Port Hueneme,30.89,108.54
20200111,Porterville,32.55,79.52
20200111,Portola,11.84,117.13
20200111,Portola Valley,51.57,85.44
20200111,Poway,32.99,56.32
20200111,Rancho Cordova,40.71,58.78
20200111,Rancho Cucamonga,8.54,74.66
20200111,Rancho Mirage,14.02,102.33
20200111,Rancho Palos Verdes,10.0,124.42
20200111,Rancho Santa Margarita,40.02,49.16
20200111,Red Bluff,6.69,49.85
20200111,Redding,8.15,60.64
20200111,Redlands,31.53,129.24
20200111,Redondo Beach,10.22,124.32
20200111,Redwood City,21.24,101.99
20200111,Reedley,33.8,121.85
20200111,Rialto,5.73,43.12
20200111,Richmond,49.5,37.33
20200111,Ridgecrest,1.88,73.0
20200111,Rio Dell,12.1,46.99
20200111,Rio Vista,50.98,88.43
20200111,Ripon,2.22,127.0
20200111,Riverbank,46.76,77.5
20200111,Riverside,20.04,124.68
20200111,Rocklin,25.48,40.0
20200111,Rohnert Park,20.48,101.45
20200111,Rolling Hills,56.09,57.13
20200111,Rolling Hills Estates,7.65,30.58
20200111,Rosemead,32.65,116.95
20200111,Roseville,25.02,116.82
20200111,Ross,48.3,34.13
20200111,Sacramento,53.56,113.06
20200111,St. Helena,5.4,121.97
20200111,Salinas,18.01,37.68
20200111,San Anselmo,35.1,121.56
20200111,San Bernardino,20.2,107.94
20200111,San Bruno,44.62,83.51
20200111,San Carlos,43.96,116.49
20200111,San Clemente,4.78,37.92
20200111,San Diego,56.94,43.44
20200111,San Dimas,15.17,74.57
20200111,San Fernando,19.22,39.01
20200111,San Francisco,30.86,58.4
20200111,San Gabriel,29.2,121.1
20200111,San Jacinto,17.85,67.81
20200111,San Joaquin,28.21,37.7
20200111,San Jose,53.43,52.89
20200111,San Juan Bautista,12.25,101.82
20200111,San Juan Capistrano,58.89,114.88
20200111,San Leandro,36.71,49.96
20200111,San Luis Obispo,40.16,59.22
20200111,San Marcos,17.41,74.19
20200111,San Marino,23.65,37.56
20200111,San Mateo,10.45,43.27
20200111,San Pablo,22.45,105.9
20200111,San Rafael,11.73,76.84
20200111,San Ramon,8.91,30.17
20200111,Sand City,19.47,82.44
20200111,Sanger,35.36,117.14
20200111,Santa Ana,9.87,92.89
20200111,Santa Barbara,47.14,34.9
20200111,Santa Clara,9.48,40.89
20200111,Santa Clarita,4.17,51.35
20200111,Santa Cruz,54.35,86.74
20200111,Santa Fe Springs,59.15,99.39
20200111,Santa Maria,2.69,47.92
20200111,Santa Monica,56.3,65.66
20200111,Santa Paula,36.99,115.78
20200111,Santa Rosa,23.15,128.9
20200111,Santee,3.79,116.41
20200111,Saratoga,6.43,37.81
20200111,Sausalito,18.78,113.38
20200111,Scotts Valley,7.65,121.77
20200111,Seal Beach,36.46,86.6
20200111,Seaside,54.01,129.46
20200111,Sebastopol,58.41,50.66
20200111,Selma,52.91,57.11
20200111,Shafter,59.86,107.13
20200111,Shasta Lake,31.39,46.05
20200111,Sierra Madre,42.92,76.74
20200111,Signal Hill,24.33,126.03
20200111,Simi Valley,36.1,109.9
20200111,Solana Beach,26.85,37.77
20200111,Soledad,55.43,35.97
20200111,Solvang,6.5,104.94
20200111,Sonoma,10.7,56.18
20200111,Sonora,32.22,86.1
20200111,South El Monte,49.28,72.42
20200111,South Gate,34.12,54.32
20200111,South Lake Tahoe,34.21,41.32
20200111,South Pasadena,56.16,74.33
20200111,South San Francisco,7.84,45.6
20200111,Stanton,3.46,55.64
20200111,Stockton,34.16,122.43
20200111,Suisun City,37.66,71.02
20200111,Sunnyvale,53.61,33.78
20200111,Susanville,14.34,115.59
20200111,Sutter Creek,54.93,55.26
20200111,Taft,42.55,85.73
20200111,Tehachapi,1.56,30.26
20200111,Tehama,17.98,63.22
20200111,Temecula,18.85,117.82
20200111,Temple City,33.44,98.23
20200111,Thousand Oaks,54.83,104.41
20200111,Tiburon,43.14,99.16
20200111,Torrance,25.3,67.75
20200111,Tracy,28.56,45.28
20200111,Trinidad,21.42,120.17
20200111,Truckee,44.58,101.04
20200111,Tulare,28.38,57.81
20200111,Tulelake,38.94,85.82
20200111,Turlock,4.17,36.84
20200111,Tustin,32.22,103.19
20200111,Twentynine Palms,39.32,80.14
20200111,Ukiah,40.97,84.98
20200111,Union City,26.0,101.33
20200111,Upland,6.52,88.78
20200111,Vacaville,4.72,121.22
20200111,Vallejo,23.68,64.2
20200111,Ventura,55.19,34.18
20200111,Vernon,51.01,108.0
20200111,Victorville,16.82,77.91
20200111,Villa Park,26.88,84.03
20200111,Visalia,55.05,36.35
20200111,Vista,27.15,109.7
20200111,Walnut,32.96,95.86
20200111,Walnut Creek,4.72,81.93
20200111,Wasco,54.26,122.9
20200111,Waterford,4.17,108.63
20200111,Watsonville,9.15,81.58
20200111,Weed,59.21,40.02
20200111,West Covina,26.82,96.68
20200111,West Hollywood,13.18,71.42
20200111,West Sacramento,3.07,32.04
20200111,Westlake Village,19.6,53.78
20200111,Westminster,29.43,61.27
20200111,Westmorland,51.07,97.44
20200111,Wheatland,47.98,80.99
20200111,Whittier,32.17,64.43
20200111,Wildomar,27.96,37.72
20200111,Williams,30.71,110.52
20200111,Willits,59.82,103.94
20200111,Willows,32.45,56.99
20200111,Windsor,45.06,81.4
20200111,Winters,25.16,84.07
20200111,Woodlake,40.55,57.82
20200111,Woodland,37.8,100.73
20200111,Woodside,35.2,112.87
20200111,Yorba Linda,19.08,60.45
20200111,Yountville,32.61,47.15
20200111,Yreka,17.2,94.15
20200111,Yuba City,12.65,70.23
20200111,Yucaipa,22.43,86.35
20200111,Yucca Valley,23.07,102.3
20200112,Adelanto,43.61,120.2
20200112,Agoura Hills,32.51,101.88
20200112,Alameda,0.99,94.3
20200112,Albany,11.72,71.69
20200112,Alhambra,59.38,103.4
20200112,Aliso Viejo,9.55,54.99
20200112,Alturas,57.6,77.81
20200112,Amador City,22.87,98.24
20200112,American Canyon,43.72,117.72
20200112,Anaheim,32.05,109.71
20200112,Anderson,6.33,66.76
20200112,Angels Camp,11.76,111.16
20200112,Antioch,49.18,113.33
20200112,Apple Valley,52.17,116.18
20200112,Arcadia,19.41,62.47
20200112,Arcata,45.17,35.77
20200112,Arroyo Grande,20.32,48.4
20200112,Artesia,59.59,81.31
20200112,Arvin,19.61,48.41
20200112,Atascadero,38.56,122.33
20200112,Atherton,10.03,78.32
20200112,Atwater,22.43,116.47
20200112,Auburn,18.32,96.21
20200112,Avalon,39.3,43.12
20200112,Avenal,58.45,100.36
20200112,Azusa,28.4,36.33
20200112,Bakersfield,38.85,123.53
20200112,Baldwin Park,30.96,123.45
20200112,Banning,52.03,36.1
20200112,Barstow,34.62,121.39
20200112,Beaumont,7.02,115.99
20200112,Bell,0.94,74.36
20200112,Bell Gardens,35.23,91.94
20200112,Bellflower,20.55,121.99
20200112,Belmont,5.37,32.42
20200112,Belvedere,6.1,86.32
20200112,Benicia,11.58,106.17
20200112,Berkeley,53.04,80.54
20200112,Beverly Hills,55.6,49.92
20200112,Big Bear Lake,5.07,95.7
20200112,Biggs,9.31,118.59
20200112,Bishop,45.96,78.56
20200112,Blue Lake,41.37,49.07
20200112,Blythe,20.45,65.55
20200112,Bradbury,21.29,67.03
20200112,Brawley,24.52,54.18
20200112,Brea,57.61,108.54
20200112,Brentwood,20.19,71.95
20200112,Brisbane,47.34,93.41
20200112,Buellton,47.49,116.81
20200112,Buena Park,42.68,77.96
20200112,Burbank,2.35,111.43
20200112,Burlingame,48.87,120.25
20200112,Calabasas,5.39,105.99
20200112,Calexico,1.45,37.81
20200112,California City,1.56,88.89
20200112,Calimesa,13.28,36.85
20200112,Calipatria,50.81,90.21
20200112,Calistoga,30.34,73.54
20200112,Camarillo,17.08,31.83
20200112,Campbell,48.02,72.57
20200112,Canyon Lake,16.34,67.28
20200112,Capitola,3.28,30.7
20200112,Carlsbad,27.08,31.43
20200112,CarmelbytheSea,2.54,108.35
20200112,Carpinteria,37.51,79.61
20200112,Carson,46.58,44.44
20200112,Cathedral City,37.44,49.71
20200112,Ceres,35.62,64.69
20200112,Cerritos,27.15,90.07
20200112,Chico,12.68,87.46
20200112,Chino,13.3,73.28
20200112,Chino Hills,15.81,102.55
20200112,Chowchilla,15.76,68.45
20200112,Chula Vista,57.79,41.41
20200112,Citrus Heights,31.42,51.73
20200112,Claremont,21.87,127.82
20200112,Clayton,9.85,99.6
20200112,Clearlake,17.67,104.01
20200112,Cloverdale,46.68,37.85
20200112,Clovis,58.33,51.4
20200112,Coachella,49.27,84.44
20200112,Coalinga,26.7,96.65
20200112,Colfax,6.6,103.48
20200112,Colma,56.8,119.39
20200112,Colton,6.45,71.73
20200112,Colusa,18.29,34.08
20200112,Commerce,40.72,79.79
20200112,Compton,31.66,66.14
20200112,Concord,42.49,99.25
20200112,Corcoran,2.83,74.32
20200112,Corning,25.43,37.86
20200112,Corona,34.07,44.71
20200112,Coronado,20.86,48.04
20200112,Corte Madera,11.51,50.46
20200112,Costa Mesa,56.16,55.13
20200112,Cotati,20.88,69.73
20200112,Covina,10.59,114.16
20200112,Crescent City,4.35,105.1
20200112,Cudahy,20.95,64.52
20200112,Culver City,11.78,52.34
20200112,Cupertino,25.44,98.95
20200112,Cypress,49.33,61.71
20200112,Daly City,57.81,87.24
20200112,Dana Point,27.92,127.96
20200112,Danville,23.04,52.28
20200112,Davis,44.82,37.06
20200112,Del Mar,44.43,81.07
20200112,Del Rey Oaks,2.45,53.52
20200112,Delano,54.27,63.46
20200112,Desert Hot Springs,26.69,118.8
20200112,Diamond Bar,36.58,120.89
20200112,Dinuba,42.54,123.81
20200112,Dixon,6.95,80.93
20200112,Dorris,54.2,69.51
20200112,Dos Palos,32.97,94.0
20200112,Downey,17.41,113.27
20200112,Duarte,59.46,53.36
20200112,Dublin,8.85,99.75
20200112,Dunsmuir,41.09,71.82
20200112,East Palo Alto,5.74,49.21
20200112,Eastvale,31.98,118.1
20200112,El Cajon,47.57,106.43
20200112,El Centro,56.01,45.86
20200112,El Cerrito,14.47,75.9
20200112,El Monte,53.23,86.59
20200112,El Segundo,45.87,122.74
20200112,Elk Grove,7.19,80.7
20200112,Emeryville,11.93,49.18
20200112,Encinitas,24.14,36.88
20200112,Escalon,53.2,85.0
20200112,Escondido,5.65,101.09
20200112,Etna,24.8,58.9
20200112,Eureka,55.17,55.2
20200112,Exeter,32.46,34.24
20200112,Fairfax,11.91,118.73
20200112,Fairfield,29.51,67.93
20200112,Farmersville,14.67,51.06
20200112,Ferndale,56.64,91.67
20200112,Fillmore,32.46,109.03
20200112,Firebaugh,26.54,33.0
20200112,Folsom,50.52,105.7
20200112,Fontana,23.43,83.61
20200112,Fort Bragg,22.52,102.0
20200112,Fort Jones,28.71,109.58
20200112,Fortuna,2.98,56.85
20200112,Foster City,39.94,103.31
20200112,Fountain Valley,22.42,94.96
20200112,Fowler,27.59,61.23
20200112,Fremont,26.99,99.39
20200112,Fresno,50.19,34.08
20200112,Fullerton,42.79,108.18
20200112,Galt,51.97,104.03
20200112,Garden Grove,36.79,116.8
20200112,Gardena,46.27,87.11
20200112,Gilroy,28.11,100.27
20200112,Glendale,42.01,104.8
20200112,Glendora,5.29,109.49
20200112,Goleta,53.02,72.37
20200112,Gonzales,32.57,42.12
20200112,Grand Terrace,1.37,126.62
20200112,Grass Valley,34.6,99.16
20200112,Greenfield,4.92,37.81
20200112,Gridley,53.45,102.2
20200112,Grover Beach,57.87,77.15
20200112,Guadalupe,12.93,88.44
20200112,Gustine,1.19,118.47
20200112,Half Moon Bay,18.18,119.51
20200112,Hanford,10.19,99.38
20200112,Hawaiian Gardens,27.08,64.92
20200112,Hawthorne,8.43,111.4
20200112,Hayward,43.97,87.06
20200112,Healdsburg,22.9,69.35
20200112,Hemet,18.16,55.24
20200112,Hercules,50.21,113.13
20200112,Hermosa Beach,58.17,108.66
20200112,Hesperia,40.74,83.81
20200112,Hidden Hills,17.56,55.59
20200112,Highland,6.05,43.01
20200112,Hillsborough,44.48,36.07
20200112,Hollister,23.27,77.46
20200112,Holtville,14.81,112.05
20200112,Hughson,34.25,30.08
20200112,Huntington Beach,49.75,86.45
20200112,Huntington Park,58.72,113.98
20200112,Huron,29.51,91.73
20200112,Imperial,14.14,45.33
20200112,Imperial Beach,48.62,49.93
20200112,Indian Wells,4.83,101.22
20200112,Indio,57.22,32.17
20200112,City of Industry,6.47,105.61
20200112,Inglewood,49.96,118.42
20200112,Ione,50.09,36.37
20200112,Irvine,30.55,126.65
20200112,Irwindale,17.4,121.04
20200112,Isleton,6.52,54.59
20200112,Jackson,35.14,53.44
20200112,Jurupa Valley,4.51,83.15
20200112,Kerman,53.85,101.68
20200112,King City,49.35,93.76
20200112,Kingsburg,6.86,102.61
20200112,La Ca�ada Flintridge,52.55,119.1
20200112,La Habra,29.99,120.77
20200112,La Habra Heights,34.1,110.77
20200112,La Mesa,6.55,89.22
20200112,La Mirada,20.29,114.81
20200112,La Palma,56.37,115.1
20200112,La Puente,12.34,36.86
20200112,La Quinta,28.27,91.36
20200112,La Verne,36.43,87.06
20200112,Lafayette,7.36,111.04
20200112,Laguna Beach,37.62,35.07
20200112,Laguna Hills,12.68,101.84
20200112,Laguna Niguel,28.91,40.57
20200112,Laguna Woods,15.24,39.91
20200112,Lake Elsinore,13.14,37.22
20200112,Lake Forest,48.47,78.49
